App_Name,date,text,rating,variation,predicted_sentiment
Apple iPhone XR (64GB) - Black,01-03-2020,really awesome mobile,4,green,positive
Apple iPhone XR (64GB) - Black,18-10-2019,good apple,1,yellow,negative
Apple iPhone XR (64GB) - Black,07-12-2019,excellent performance,5,black,positive
Apple iPhone XR (64GB) - Black,06-10-2019,every feature best,5,red,positive
Apple iPhone XR (64GB) - Black,15-11-2019,found faulty product,1,purple,negative
Apple iPhone XR (64GB) - Black,20-08-2019,crazy battery backup,5,white,negative
Apple iPhone XR (64GB) - Black,04-01-2020,’ love xr♥️,5,green,positive
Apple iPhone XR (64GB) - Black,14-08-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,03-08-2019,antha bagundi,5,black,positive
Apple iPhone XR (64GB) - Black,13-11-2019,amezing phone,5,red,positive
Apple iPhone XR (64GB) - Black,07-11-2019,good range,5,purple,positive
Apple iPhone XR (64GB) - Black,05-03-2020,love,5,white,positive
Apple iPhone XR (64GB) - Black,07-03-2020,amazing phone,5,green,positive
Apple iPhone XR (64GB) - Black,11-03-2020,slow charging,5,yellow,positive
Apple iPhone XR (64GB) - Black,12-08-2019,battery life really good nice camera,5,black,positive
Apple iPhone XR (64GB) - Black,28-10-2019,good mobile,5,red,positive
Apple iPhone XR (64GB) - Black,21-08-2019,super,5,purple,positive
Apple iPhone XR (64GB) - Black,13-10-2019,love worth go,4,white,positive
Apple iPhone XR (64GB) - Black,28-07-2019,awesome phone,5,green,positive
Apple iPhone XR (64GB) - Black,17-03-2019,totally worth,5,yellow,positive
Apple iPhone XR (64GB) - Black,15-10-2019,awesome phone,5,black,positive
Apple iPhone XR (64GB) - Black,02-03-2020,apple always best buy 😊,5,red,positive
Apple iPhone XR (64GB) - Black,02-03-2020,performance battery life,5,purple,positive
Apple iPhone XR (64GB) - Black,28-01-2020,2 camera like iphone 7 plus,4,white,positive
Apple iPhone XR (64GB) - Black,05-10-2019,perfect balance price quality,5,green,positive
Apple iPhone XR (64GB) - Black,24-12-2019,superbly work complete hardware,4,yellow,positive
Apple iPhone XR (64GB) - Black,01-11-2019,value money,5,black,positive
Apple iPhone XR (64GB) - Black,23-12-2019,apple xr good excellent phone,5,red,positive
Apple iPhone XR (64GB) - Black,08-11-2019,overall fantastic 👌,5,purple,positive
Apple iPhone XR (64GB) - Black,05-03-2020,amazing buy,5,white,positive
Apple iPhone XR (64GB) - Black,28-02-2020,amazing battery life,5,green,positive
Apple iPhone XR (64GB) - Black,11-12-2019,apple apple alway,5,yellow,positive
Apple iPhone XR (64GB) - Black,09-11-2019,nice best mobile,5,black,positive
Apple iPhone XR (64GB) - Black,12-09-2019,nothing dislike,5,red,positive
Apple iPhone XR (64GB) - Black,28-11-2019,amazing,5,purple,positive
Apple iPhone XR (64GB) - Black,30-10-2019,best product,5,white,positive
Apple iPhone XR (64GB) - Black,30-11-2019,nice product,5,green,positive
Apple iPhone XR (64GB) - Black,10-01-2020,expected,5,yellow,positive
Apple iPhone XR (64GB) - Black,12-01-2020,good quality,5,black,positive
Apple iPhone XR (64GB) - Black,29-01-2020,awesome,5,red,positive
Apple iPhone XR (64GB) - Black,03-11-2019,good product,5,purple,positive
Apple iPhone XR (64GB) - Black,08-11-2019,superb phone,5,white,positive
Apple iPhone XR (64GB) - Black,19-06-2019,great battery life,5,green,positive
Apple iPhone XR (64GB) - Black,19-10-2019,sirraaaaa phone bro,5,yellow,positive
Apple iPhone XR (64GB) - Black,30-09-2019,nice product deliverd time,4,black,positive
Apple iPhone XR (64GB) - Black,03-03-2020,good,5,red,positive
Apple iPhone XR (64GB) - Black,10-11-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,08-03-2020,good,5,white,positive
Apple iPhone XR (64GB) - Black,03-09-2019,done,5,green,positive
Apple iPhone XR (64GB) - Black,05-03-2020,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,09-11-2019,good,5,black,positive
Apple iPhone XR (64GB) - Black,18-01-2020,good,5,red,positive
Apple iPhone XR (64GB) - Black,28-07-2019,amazing,5,purple,positive
Apple iPhone XR (64GB) - Black,28-01-2020,totally love iphone 7plus,5,white,positive
Apple iPhone XR (64GB) - Black,25-01-2020,battery life still needs long,5,green,positive
Apple iPhone XR (64GB) - Black,07-03-2020,good performance battery backup,5,yellow,positive
Apple iPhone XR (64GB) - Black,04-11-2019,awesome product smooth process,2,black,negative
Apple iPhone XR (64GB) - Black,15-12-2019,worth upgrade iphone 7👍🏻👍🏻,4,red,positive
Apple iPhone XR (64GB) - Black,28-01-2020,words say,5,purple,positive
Apple iPhone XR (64GB) - Black,09-11-2019,good phone,5,white,positive
Apple iPhone XR (64GB) - Black,24-11-2019,phone fantastic,5,green,positive
Apple iPhone XR (64GB) - Black,06-11-2019,bulky fine,4,yellow,positive
Apple iPhone XR (64GB) - Black,16-03-2020,battery good,1,black,negative
Apple iPhone XR (64GB) - Black,05-11-2019,good nice phone,5,red,positive
Apple iPhone XR (64GB) - Black,13-10-2019,good impressive,3,purple,positive
Apple iPhone XR (64GB) - Black,30-07-2019,good,5,white,positive
Apple iPhone XR (64GB) - Black,18-07-2019,superbb phone,5,green,positive
Apple iPhone XR (64GB) - Black,03-11-2019,heavy,5,yellow,positive
Apple iPhone XR (64GB) - Black,03-11-2019,best iphone,5,black,positive
Apple iPhone XR (64GB) - Black,04-02-2020,top quality,5,red,positive
Apple iPhone XR (64GB) - Black,01-03-2020,great phone,5,purple,positive
Apple iPhone XR (64GB) - Black,02-11-2019,good device,5,white,positive
Apple iPhone XR (64GB) - Black,13-03-2020,good one,5,green,positive
Apple iPhone XR (64GB) - Black,01-03-2020,expected,5,yellow,positive
Apple iPhone XR (64GB) - Black,07-12-2019,best use,5,black,positive
Apple iPhone XR (64GB) - Black,05-03-2020,great phone,5,red,positive
Apple iPhone XR (64GB) - Black,23-04-2019,everything thing good supported fast charging,5,purple,positive
Apple iPhone XR (64GB) - Black,14-10-2019,good,4,white,positive
Apple iPhone XR (64GB) - Black,19-06-2019,camera quality shoulb better,4,green,positive
Apple iPhone XR (64GB) - Black,17-08-2019,goes 14 hrs everything running,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-11-2019,grt,5,black,positive
Apple iPhone XR (64GB) - Black,12-10-2019,nice,5,red,positive
Apple iPhone XR (64GB) - Black,22-09-2019,good one disappointed,5,purple,negative
Apple iPhone XR (64GB) - Black,14-10-2019,worth buy pricedelivered one day,5,white,positive
Apple iPhone XR (64GB) - Black,03-05-2019,total good price reasonable,4,green,positive
Apple iPhone XR (64GB) - Black,27-09-2019,good product,4,yellow,positive
Apple iPhone XR (64GB) - Black,14-11-2019,’ awesome,5,black,positive
Apple iPhone XR (64GB) - Black,03-10-2019,worth,5,red,positive
Apple iPhone XR (64GB) - Black,04-12-2019,phone worth every aspect,5,purple,positive
Apple iPhone XR (64GB) - Black,01-09-2019,charger getting heated much,5,white,positive
Apple iPhone XR (64GB) - Black,04-03-2020,great devicetotal satisfaction,5,green,positive
Apple iPhone XR (64GB) - Black,01-10-2019,packaging effective,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-11-2019,gud phone better battery life,5,black,positive
Apple iPhone XR (64GB) - Black,21-01-2020,gave duplicate earphones cheater,1,red,negative
Apple iPhone XR (64GB) - Black,15-11-2019,nothing dislike ab iphone xr,5,purple,positive
Apple iPhone XR (64GB) - Black,07-03-2020,value money best iphone ever,5,white,positive
Apple iPhone XR (64GB) - Black,10-11-2019,’ totally happy product,5,green,positive
Apple iPhone XR (64GB) - Black,02-11-2019,good mobile good battery life,5,yellow,positive
Apple iPhone XR (64GB) - Black,04-02-2020,phone excellent every sphere,5,black,positive
Apple iPhone XR (64GB) - Black,27-11-2019,product gud geniune,5,red,positive
Apple iPhone XR (64GB) - Black,03-11-2019,battery camera good,4,purple,positive
Apple iPhone XR (64GB) - Black,19-11-2019,face recognition good,1,white,negative
Apple iPhone XR (64GB) - Black,04-11-2019,fi finger print sensor,4,green,positive
Apple iPhone XR (64GB) - Black,07-11-2019,good looks phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,31-10-2019,amazing product apple,5,black,positive
Apple iPhone XR (64GB) - Black,15-08-2019,good phone good battery backup,5,red,positive
Apple iPhone XR (64GB) - Black,01-03-2020,phone year,4,purple,positive
Apple iPhone XR (64GB) - Black,04-03-2020,like product,5,white,positive
Apple iPhone XR (64GB) - Black,29-02-2020,best beautiful,5,green,positive
Apple iPhone XR (64GB) - Black,06-11-2019,nice product really good product,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-12-2019,good apple product,5,black,positive
Apple iPhone XR (64GB) - Black,03-02-2020,gud experience amazonnice product,5,red,positive
Apple iPhone XR (64GB) - Black,05-10-2019,awsm camera battery life good,5,purple,positive
Apple iPhone XR (64GB) - Black,22-07-2019,nicest,5,white,positive
Apple iPhone XR (64GB) - Black,01-11-2019,good,4,green,positive
Apple iPhone XR (64GB) - Black,06-11-2019,nice phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-11-2019,marvellous,5,black,positive
Apple iPhone XR (64GB) - Black,03-11-2019,mast phone,5,red,positive
Apple iPhone XR (64GB) - Black,07-10-2019,best phone,5,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,runs pubg lag heating,5,white,negative
Apple iPhone XR (64GB) - Black,25-09-2019,superb nice mobile,4,green,positive
Apple iPhone XR (64GB) - Black,07-04-2019,amazing product delivered time,5,yellow,positive
Apple iPhone XR (64GB) - Black,20-07-2019,good,5,black,positive
Apple iPhone XR (64GB) - Black,04-03-2020,👍,4,red,positive
Apple iPhone XR (64GB) - Black,21-10-2019,👍,5,purple,positive
Apple iPhone XR (64GB) - Black,01-12-2019,😔,3,white,positive
Apple iPhone XR (64GB) - Black,07-11-2019,xr,5,green,positive
Apple iPhone XR (64GB) - Black,31-10-2019,ok,4,yellow,positive
Apple iPhone XR (64GB) - Black,24-11-2019,nice phone,5,black,positive
Apple iPhone XR (64GB) - Black,26-10-2019,loved lyupee,5,red,positive
Apple iPhone XR (64GB) - Black,01-07-2019,camera quality good adverstised,4,purple,positive
Apple iPhone XR (64GB) - Black,23-01-2020,good phone every function,5,white,positive
Apple iPhone XR (64GB) - Black,12-11-2019,round mobile love,5,green,positive
Apple iPhone XR (64GB) - Black,03-10-2019,excellent phoneno comments,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-10-2019,amazing purchase thanks amazon,5,black,positive
Apple iPhone XR (64GB) - Black,10-03-2020,absolutely satisfying performance,5,red,positive
Apple iPhone XR (64GB) - Black,04-03-2020,simply superb worth every penny,5,purple,positive
Apple iPhone XR (64GB) - Black,09-03-2020,best iphone bought 2020,5,white,positive
Apple iPhone XR (64GB) - Black,16-10-2019,need improve camera quality,4,green,positive
Apple iPhone XR (64GB) - Black,13-11-2019,amazon good quality product india,5,yellow,positive
Apple iPhone XR (64GB) - Black,04-11-2019,one word “ excellent ”,5,black,positive
Apple iPhone XR (64GB) - Black,10-11-2019,best phone price range,5,red,positive
Apple iPhone XR (64GB) - Black,06-03-2020,good premium priced phone,5,purple,positive
Apple iPhone XR (64GB) - Black,15-11-2019,overall performance good,5,white,positive
Apple iPhone XR (64GB) - Black,09-03-2020,battery life happy,4,green,positive
Apple iPhone XR (64GB) - Black,22-08-2019,really nice phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,25-01-2020,nice,4,black,positive
Apple iPhone XR (64GB) - Black,02-11-2019,excellent,5,red,positive
Apple iPhone XR (64GB) - Black,22-10-2019,excellent,5,purple,positive
Apple iPhone XR (64GB) - Black,11-01-2020,excellent,5,white,positive
Apple iPhone XR (64GB) - Black,01-03-2020,excellent,5,green,positive
Apple iPhone XR (64GB) - Black,01-03-2020,wonderful,5,yellow,positive
Apple iPhone XR (64GB) - Black,03-11-2019,nice,5,black,positive
Apple iPhone XR (64GB) - Black,07-11-2019,good,5,red,positive
Apple iPhone XR (64GB) - Black,24-07-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,23-05-2019,product really good,5,white,positive
Apple iPhone XR (64GB) - Black,18-11-2019,good,5,green,positive
Apple iPhone XR (64GB) - Black,17-08-2019,amazing phone worth money😃,5,yellow,positive
Apple iPhone XR (64GB) - Black,12-08-2019,camera good,4,black,positive
Apple iPhone XR (64GB) - Black,17-08-2019,everything seems good love,5,red,positive
Apple iPhone XR (64GB) - Black,02-08-2019,awesome phone battery backup awesome,5,purple,positive
Apple iPhone XR (64GB) - Black,19-10-2019,better performance,5,white,positive
Apple iPhone XR (64GB) - Black,12-10-2019,awesome,5,green,positive
Apple iPhone XR (64GB) - Black,30-05-2019,far ’ good,5,yellow,positive
Apple iPhone XR (64GB) - Black,09-11-2019,nice phone,5,black,positive
Apple iPhone XR (64GB) - Black,06-11-2019,awesome phone range 👌🏻,4,red,positive
Apple iPhone XR (64GB) - Black,09-03-2020,awesome smart ph n range,5,purple,positive
Apple iPhone XR (64GB) - Black,03-11-2019,best phone 50k price range,5,white,positive
Apple iPhone XR (64GB) - Black,21-11-2019,awesome upgrade iphone 6,5,green,positive
Apple iPhone XR (64GB) - Black,17-07-2019,best phone ever apple,5,yellow,positive
Apple iPhone XR (64GB) - Black,30-09-2019,battery life ammaaaaazzzing,5,black,positive
Apple iPhone XR (64GB) - Black,30-01-2020,happy working mobile,5,red,positive
Apple iPhone XR (64GB) - Black,01-11-2019,size bigshould small,5,purple,positive
Apple iPhone XR (64GB) - Black,01-03-2020,categories great,5,white,positive
Apple iPhone XR (64GB) - Black,28-12-2019,dont like iphone,1,green,negative
Apple iPhone XR (64GB) - Black,04-11-2019,happy,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-03-2020,esim facility great 👍🏼,5,black,positive
Apple iPhone XR (64GB) - Black,06-03-2020,easy use nice design,5,red,positive
Apple iPhone XR (64GB) - Black,09-11-2019,got fer super deal,5,purple,positive
Apple iPhone XR (64GB) - Black,29-08-2019,heating issue charging,2,white,negative
Apple iPhone XR (64GB) - Black,04-11-2019,beautiful design,4,green,positive
Apple iPhone XR (64GB) - Black,04-01-2020,battery good,5,yellow,positive
Apple iPhone XR (64GB) - Black,23-11-2019,one shot product,5,black,positive
Apple iPhone XR (64GB) - Black,07-10-2019,good phone,4,red,positive
Apple iPhone XR (64GB) - Black,23-01-2020,v nice loving,5,purple,positive
Apple iPhone XR (64GB) - Black,10-12-2019,super battery,4,white,positive
Apple iPhone XR (64GB) - Black,05-01-2020,excellent phone,5,green,positive
Apple iPhone XR (64GB) - Black,02-11-2019,good performance,5,yellow,positive
Apple iPhone XR (64GB) - Black,30-09-2019,‘ iphone xr ’ name enough❤️,5,black,positive
Apple iPhone XR (64GB) - Black,21-10-2019,thank u amazon,5,red,positive
Apple iPhone XR (64GB) - Black,29-09-2019,brilliant every way,5,green,positive
Apple iPhone XR (64GB) - Black,04-11-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,07-11-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,16-03-2020,good,5,white,positive
Apple iPhone XR (64GB) - Black,28-12-2019,must buy,5,red,positive
Apple iPhone XR (64GB) - Black,27-01-2020,best camera,5,yellow,positive
Apple iPhone XR (64GB) - Black,21-07-2019,nothing,5,black,positive
Apple iPhone XR (64GB) - Black,12-07-2019,everything good,4,green,positive
Apple iPhone XR (64GB) - Black,07-08-2019,battery,5,purple,positive
Apple iPhone XR (64GB) - Black,08-10-2019,great,5,white,positive
Apple iPhone XR (64GB) - Black,18-04-2019,really good phone great battery life camera,5,red,positive
Apple iPhone XR (64GB) - Black,14-09-2019,used iphone last 7 years,5,green,positive
Apple iPhone XR (64GB) - Black,10-11-2019,one best phone iphone,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-11-2019,really awesome value money,5,black,positive
Apple iPhone XR (64GB) - Black,06-03-2020,screen good iphone 11,3,purple,positive
Apple iPhone XR (64GB) - Black,11-11-2019,fingerprint reader,5,red,positive
Apple iPhone XR (64GB) - Black,04-03-2020,excellent phone perfect pricing,5,white,positive
Apple iPhone XR (64GB) - Black,27-11-2019,superb phone camera quality,5,green,positive
Apple iPhone XR (64GB) - Black,02-11-2019,received faulty phone,1,yellow,negative
Apple iPhone XR (64GB) - Black,05-11-2019,’ use fingerprint reader,5,black,positive
Apple iPhone XR (64GB) - Black,09-10-2019,nice product thanx amazon,5,purple,positive
Apple iPhone XR (64GB) - Black,07-03-2020,well good product worth buying,5,red,positive
Apple iPhone XR (64GB) - Black,01-11-2019,mic sensibility poor,1,white,negative
